Dataset,Run ID,Treatment,Classifier,Tuned,TP Rate,FP Rate,Precision,Recall,ROC Area,Kappa
Pbeans,84,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,85,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,86,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,87,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,88,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,89,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,90,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,91,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,92,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,93,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,94,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,95,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,96,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,97,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,98,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,99,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,100,SMOTE,meta.RandomSubSpace,Yes,0.608695652,1,0.823529412,0.608695652,0.427536232,-0.209302326
Pbeans,1,No Sample,trees.RandomForest,No,1,1,0.115,1,0.5,0
Pbeans,1,Oversampling,trees.RandomForest,No,0.304347826,0,1,0.304347826,0.913043478,0.091703057
Pbeans,2,Oversampling,trees.RandomForest,No,0.434782609,0.666666667,0.833333333,0.434782609,0.528985507,-0.089385475
Pbeans,3,Oversampling,trees.RandomForest,No,0.47826087,0.666666667,0.846153846,0.47826087,0.5,-0.076923077
Pbeans,4,Oversampling,trees.RandomForest,No,0.565217391,1,0.8125,0.565217391,0.239130435,-0.215827338
Pbeans,5,Oversampling,trees.RandomForest,No,0.608695652,1,0.823529412,0.608695652,0.260869565,-0.209302326
Pbeans,6,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.260869565,-0.119617225
Pbeans,7,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,8,Oversampling,trees.RandomForest,No,0.434782609,0.666666667,0.833333333,0.434782609,0.413043478,-0.089385475
Pbeans,9,Oversampling,trees.RandomForest,No,0.347826087,0,1,0.347826087,0.782608696,0.109589041
Pbeans,10,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,11,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.463768116,-0.127853881
Pbeans,12,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.384057971,-0.127853881
Pbeans,13,Oversampling,trees.RandomForest,No,0.347826087,0,1,0.347826087,0.557971014,0.109589041
Pbeans,14,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.260869565,-0.119617225
Pbeans,15,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.326086957,-0.119617225
Pbeans,16,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,17,Oversampling,trees.RandomForest,No,0.434782609,0,1,0.434782609,0.52173913,0.150753769
Pbeans,18,Oversampling,trees.RandomForest,No,0.47826087,0.666666667,0.846153846,0.47826087,0.362318841,-0.076923077
Pbeans,19,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.405797101,-0.127853881
Pbeans,20,Oversampling,trees.RandomForest,No,0.565217391,1,0.8125,0.565217391,0.434782609,-0.215827338
Pbeans,21,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.384057971,-0.119617225
Pbeans,22,Oversampling,trees.RandomForest,No,0.608695652,1,0.823529412,0.608695652,0.217391304,-0.209302326
Pbeans,23,Oversampling,trees.RandomForest,No,0.47826087,0.666666667,0.846153846,0.47826087,0.297101449,-0.076923077
Pbeans,24,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.282608696,-0.110552764
Pbeans,25,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.231884058,-0.119617225
Pbeans,26,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.31884058,-0.110552764
Pbeans,27,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.231884058,-0.110552764
Pbeans,28,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.268115942,-0.127853881
Pbeans,29,Oversampling,trees.RandomForest,No,0.434782609,0,1,0.434782609,0.789855072,0.150753769
Pbeans,30,Oversampling,trees.RandomForest,No,0.47826087,0.666666667,0.846153846,0.47826087,0.543478261,-0.076923077
Pbeans,31,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.304347826,-0.119617225
Pbeans,32,Oversampling,trees.RandomForest,No,0.391304348,0.666666667,0.818181818,0.391304348,0.391304348,-0.100529101
Pbeans,33,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.449275362,-0.127853881
Pbeans,34,Oversampling,trees.RandomForest,No,0.47826087,0.666666667,0.846153846,0.47826087,0.297101449,-0.076923077
Pbeans,35,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.333333333,-0.127853881
Pbeans,36,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.398550725,-0.127853881
Pbeans,37,Oversampling,trees.RandomForest,No,0.391304348,0.666666667,0.818181818,0.391304348,0.442028986,-0.100529101
Pbeans,38,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.376811594,-0.119617225
Pbeans,39,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.391304348,-0.110552764
Pbeans,40,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.260869565,-0.119617225
Pbeans,41,Oversampling,trees.RandomForest,No,0.434782609,0.666666667,0.833333333,0.434782609,0.601449275,-0.089385475
Pbeans,42,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.47826087,-0.119617225
Pbeans,43,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.260869565,-0.110552764
Pbeans,44,Oversampling,trees.RandomForest,No,0.47826087,0.666666667,0.846153846,0.47826087,0.514492754,-0.076923077
Pbeans,45,Oversampling,trees.RandomForest,No,0.47826087,0.666666667,0.846153846,0.47826087,0.557971014,-0.076923077
Pbeans,46,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.427536232,-0.127853881
Pbeans,47,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.485507246,-0.119617225
Pbeans,48,Oversampling,trees.RandomForest,No,0.47826087,0.666666667,0.846153846,0.47826087,0.528985507,-0.076923077
Pbeans,49,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.485507246,-0.119617225
Pbeans,50,Oversampling,trees.RandomForest,No,0.434782609,0.666666667,0.833333333,0.434782609,0.427536232,-0.089385475
Pbeans,51,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.304347826,-0.119617225
Pbeans,52,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.507246377,-0.110552764
Pbeans,53,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.449275362,-0.110552764
Pbeans,54,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.31884058,-0.127853881
Pbeans,55,Oversampling,trees.RandomForest,No,0.47826087,0.666666667,0.846153846,0.47826087,0.456521739,-0.076923077
Pbeans,56,Oversampling,trees.RandomForest,No,0.608695652,1,0.823529412,0.608695652,0.304347826,-0.209302326
Pbeans,57,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,58,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.260869565,-0.110552764
Pbeans,59,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.333333333,-0.127853881
Pbeans,60,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.347826087,-0.119617225
Pbeans,61,Oversampling,trees.RandomForest,No,0.391304348,0.666666667,0.818181818,0.391304348,0.362318841,-0.100529101
Pbeans,62,Oversampling,trees.RandomForest,No,0.434782609,0.666666667,0.833333333,0.434782609,0.456521739,-0.089385475
Pbeans,63,Oversampling,trees.RandomForest,No,0.608695652,1,0.823529412,0.608695652,0.260869565,-0.209302326
Pbeans,64,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.405797101,-0.110552764
Pbeans,65,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.347826087,-0.110552764
Pbeans,66,Oversampling,trees.RandomForest,No,0.608695652,0.666666667,0.875,0.608695652,0.514492754,-0.028776978
Pbeans,67,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.449275362,-0.119617225
Pbeans,68,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.405797101,-0.119617225
Pbeans,69,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.492753623,-0.127853881
Pbeans,70,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.304347826,-0.127853881
Pbeans,71,Oversampling,trees.RandomForest,No,0.391304348,0.666666667,0.818181818,0.391304348,0.275362319,-0.100529101
Pbeans,72,Oversampling,trees.RandomForest,No,0.52173913,0.666666667,0.857142857,0.52173913,0.528985507,-0.062893082
Pbeans,73,Oversampling,trees.RandomForest,No,0.652173913,0.333333333,0.9375,0.652173913,0.52173913,0.158273381
Pbeans,74,Oversampling,trees.RandomForest,No,0.47826087,0.666666667,0.846153846,0.47826087,0.297101449,-0.076923077
Pbeans,75,Oversampling,trees.RandomForest,No,0.217391304,0.666666667,0.714285714,0.217391304,0.405797101,-0.135371179
Pbeans,76,Oversampling,trees.RandomForest,No,0.434782609,0.666666667,0.833333333,0.434782609,0.268115942,-0.089385475
Pbeans,77,Oversampling,trees.RandomForest,No,0.217391304,0.666666667,0.714285714,0.217391304,0.347826087,-0.135371179
Pbeans,78,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.413043478,-0.127853881
Pbeans,79,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.304347826,-0.119617225
Pbeans,80,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.413043478,-0.119617225
Pbeans,81,Oversampling,trees.RandomForest,No,0.434782609,0.666666667,0.833333333,0.434782609,0.528985507,-0.089385475
Pbeans,82,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.333333333,-0.110552764
Pbeans,83,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.391304348,-0.127853881
Pbeans,84,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.420289855,-0.119617225
Pbeans,85,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.471014493,-0.127853881
Pbeans,86,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.427536232,-0.110552764
Pbeans,87,Oversampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.347826087,-0.127853881
Pbeans,88,Oversampling,trees.RandomForest,No,0.652173913,1,0.833333333,0.652173913,0.282608696,-0.201680672
Pbeans,89,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.362318841,-0.110552764
Pbeans,90,Oversampling,trees.RandomForest,No,0.260869565,0,1,0.260869565,0.717391304,0.075313808
Pbeans,91,Oversampling,trees.RandomForest,No,0.347826087,0.666666667,0.8,0.347826087,0.456521739,-0.110552764
Pbeans,92,Oversampling,trees.RandomForest,No,0.47826087,0.666666667,0.846153846,0.47826087,0.442028986,-0.076923077
Pbeans,93,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.275362319,-0.119617225
Pbeans,94,Oversampling,trees.RandomForest,No,0.47826087,0.666666667,0.846153846,0.47826087,0.471014493,-0.076923077
Pbeans,95,Oversampling,trees.RandomForest,No,0.217391304,0.666666667,0.714285714,0.217391304,0.362318841,-0.135371179
Pbeans,96,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.275362319,-0.119617225
Pbeans,97,Oversampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.376811594,-0.119617225
Pbeans,98,Oversampling,trees.RandomForest,No,0.391304348,0.666666667,0.818181818,0.391304348,0.413043478,-0.100529101
Pbeans,99,Oversampling,trees.RandomForest,No,0.608695652,1,0.823529412,0.608695652,0.260869565,-0.209302326
Pbeans,100,Oversampling,trees.RandomForest,No,0.565217391,1,0.8125,0.565217391,0.434782609,-0.215827338
Pbeans,1,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,2,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.304347826,-0.127853881
Pbeans,3,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.391304348,-0.127853881
Pbeans,4,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.420289855,-0.127853881
Pbeans,5,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,6,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.304347826,-0.119617225
Pbeans,7,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,8,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,9,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,10,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.420289855,-0.119617225
Pbeans,11,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.391304348,-0.127853881
Pbeans,12,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,13,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.362318841,-0.127853881
Pbeans,14,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,15,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,16,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,17,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,18,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.420289855,-0.119617225
Pbeans,19,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,20,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,21,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,22,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,23,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,24,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,25,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,26,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,27,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,28,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.391304348,-0.127853881
Pbeans,29,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.391304348,-0.127853881
Pbeans,30,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.420289855,-0.119617225
Pbeans,31,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,32,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.391304348,-0.127853881
Pbeans,33,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,34,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,35,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,36,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.31884058,-0.119617225
Pbeans,37,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,38,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.347826087,-0.119617225
Pbeans,39,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.391304348,-0.127853881
Pbeans,40,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.376811594,-0.119617225
Pbeans,41,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,42,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,43,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,44,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,45,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.391304348,-0.127853881
Pbeans,46,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.362318841,-0.127853881
Pbeans,47,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.463768116,-0.119617225
Pbeans,48,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,49,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,50,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,51,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.420289855,-0.119617225
Pbeans,52,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,53,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,54,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.434782609,-0.127853881
Pbeans,55,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,56,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,57,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.427536232,-0.119617225
Pbeans,58,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,59,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,60,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,61,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.391304348,-0.127853881
Pbeans,62,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,63,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,64,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,65,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.420289855,-0.119617225
Pbeans,66,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,67,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,68,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.449275362,-0.119617225
Pbeans,69,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.347826087,-0.119617225
Pbeans,70,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.420289855,-0.119617225
Pbeans,71,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,72,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,73,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.362318841,-0.127853881
Pbeans,74,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.376811594,-0.127853881
Pbeans,75,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,76,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,77,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.398550725,-0.127853881
Pbeans,78,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,79,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.362318841,-0.127853881
Pbeans,80,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.391304348,-0.127853881
Pbeans,81,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,82,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,83,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,84,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.362318841,-0.127853881
Pbeans,85,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,86,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.434782609,-0.127853881
Pbeans,87,Undersampling,trees.RandomForest,No,0.260869565,0.666666667,0.75,0.260869565,0.391304348,-0.127853881
Pbeans,88,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,89,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.376811594,-0.119617225
Pbeans,90,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,91,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,92,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,93,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,94,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,95,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.304347826,-0.119617225
Pbeans,96,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.376811594,-0.119617225
Pbeans,97,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.333333333,-0.119617225
Pbeans,98,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,99,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.362318841,-0.119617225
Pbeans,100,Undersampling,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,1,SMOTE,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,2,SMOTE,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,3,SMOTE,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,4,SMOTE,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,5,SMOTE,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,6,SMOTE,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,7,SMOTE,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,8,SMOTE,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,9,SMOTE,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
Pbeans,10,SMOTE,trees.RandomForest,No,0.304347826,0.666666667,0.777777778,0.304347826,0.391304348,-0.119617225
